players,assists,damage_received,headshots,tier,traded,kills,matches,deaths,damage,kd_ratio,damage_per_match,headshots_per_match,kills_per_match,,
2433,1824,1047911,4496,immortal,1208,6257,342,5434,1142014,18.30,210.16,0.83,1.15,,
2434,1823,1175563,4222,immortal,1356,5993,359,6228,1130948,16.69,181.59,0.68,0.96,,
2435,1822,1308620,5382,immortal,1460,7161,427,6864,1387328,16.77,202.12,0.78,1.04,,
2436,1821,1009971,3449,immortal,1155,4888,308,5127,928090,15.87,181.02,0.67,0.95,,
2437,1820,947966,3574,immortal,1125,5071,317,4960,942836,16.00,190.09,0.72,1.02,,
2438,1817,856765,3438,immortal,916,4792,300,4470,922420,15.97,206.36,0.77,1.07,,
2439,1817,1188578,3918,immortal,1266,5940,383,6212,1120512,15.51,180.38,0.63,0.96,,
2440,1810,915187,4113,immortal,1070,5008,299,4817,946974,16.75,196.59,0.85,1.04,,
2441,1809,1096220,3599,immortal,1346,5612,345,5580,1048920,16.27,187.98,0.64,1.01,,
2442,1808,1221029,5119,immortal,1334,6498,389,6171,1207823,16.70,195.73,0.83,1.05,,
2443,1806,1212908,6051,immortal,1315,7497,372,6360,1384026,20.15,217.61,0.95,1.18,,
2444,1804,1011248,4031,immortal,1224,6005,325,5339,1113772,18.48,208.61,0.76,1.12,,
2445,1802,1070089,4333,immortal,1184,5907,379,5740,1117300,15.59,194.65,0.75,1.03,,
2446,1799,960131,3865,immortal,1013,5673,323,5007,1063215,17.56,212.35,0.77,1.13,,
2447,1793,1289807,5568,immortal,1502,7047,401,6655,1296826,17.57,194.86,0.84,1.06,,
2448,1786,1187910,4506,immortal,1319,6149,358,5861,1198727,17.18,204.53,0.77,1.05,,
2449,1785,1176980,3869,immortal,1615,5827,381,6123,1112045,15.29,181.62,0.63,0.95,,
2450,1785,1130216,3824,immortal,1469,5494,342,5898,1054623,16.06,178.81,0.65,0.93,,
2451,1784,1046428,5119,immortal,1046,6353,339,5307,1197571,18.74,225.66,0.96,1.20,,
2452,1782,1154814,4212,ascendant,1272,7122,395,6054,1320501,18.03,218.12,0.70,1.18,,
2453,1781,1004121,4363,immortal,1206,5710,335,5256,1063052,17.04,202.25,0.83,1.09,,
2454,1779,1071653,4662,immortal,1272,6119,339,5609,1159252,18.05,206.68,0.83,1.09,,
2455,1777,1020277,4135,immortal,1184,5722,334,5306,1069064,17.13,201.48,0.78,1.08,,
2456,1775,1214050,4966,immortal,1327,6623,356,6238,1249359,18.60,200.28,0.80,1.06,,
2457,1773,978508,3777,immortal,1149,4873,317,5127,920193,15.37,179.48,0.74,0.95,,
2458,1773,848059,3166,immortal,761,4788,314,4490,908873,15.25,202.42,0.71,1.07,,
2459,1771,1068041,4004,immortal,1175,5611,349,5574,1069753,16.08,191.92,0.72,1.01,,
2460,1769,1264821,4830,immortal,1349,6674,406,6825,1262912,16.44,185.04,0.71,0.98,,
2461,1768,918650,3528,immortal,1126,4670,296,4710,896484,15.78,190.34,0.75,0.99,,
2462,1761,1042649,4191,immortal,1187,5783,359,5464,1084814,16.11,198.54,0.77,1.06,,
2463,1760,861449,3772,immortal,868,4791,310,4526,907071,15.45,200.41,0.83,1.06,,
2464,1760,952356,4214,immortal,1011,5441,322,4987,1040833,16.90,208.71,0.84,1.09,,
2465,1757,1081175,3481,immortal,1255,5853,347,5484,1117928,16.87,203.85,0.63,1.07,,
2466,1757,951627,3434,immortal,959,4988,313,5069,940738,15.94,185.59,0.68,0.98,,
2467,1755,904126,3524,immortal,858,4877,319,4902,917754,15.29,187.22,0.72,0.99,,
2468,1754,1010178,5146,immortal,1330,6944,307,5145,1302704,22.62,253.20,1.00,1.35,,
2469,1754,1052471,4380,immortal,1238,5935,343,5492,1140936,17.30,207.75,0.80,1.08,,
2470,1753,1333177,5518,immortal,1746,7290,414,6981,1367203,17.61,195.85,0.79,1.04,,
2471,1751,926040,3708,immortal,976,5101,312,4704,952508,16.35,202.49,0.79,1.08,,
2472,1751,1089497,3933,immortal,1344,5687,355,5649,1077993,16.02,190.83,0.70,1.01,,
2473,1746,920315,3464,immortal,1050,4764,285,4876,903690,16.72,185.33,0.71,0.98,,
2474,1745,1118283,3611,immortal,1273,6297,354,5646,1102684,17.79,195.30,0.64,1.12,,
2475,1743,942911,3566,immortal,1179,4789,306,5004,932215,15.65,186.29,0.71,0.96,,
2476,1739,957399,3529,immortal,1085,5035,314,5102,918964,16.04,180.12,0.69,0.99,,
2477,1736,1124881,3565,immortal,1304,5592,355,6070,1106395,15.75,182.27,0.59,0.92,,
2478,1736,1171534,4249,immortal,1243,6415,386,6230,1214126,16.62,194.88,0.68,1.03,,
2479,1735,1171249,4483,immortal,1298,5791,363,5915,1068691,15.95,180.67,0.76,0.98,,
2480,1735,1419536,6738,immortal,1408,8049,491,7465,1531217,16.39,205.12,0.90,1.08,,
2481,1735,851466,3811,immortal,909,5083,295,4408,939245,17.23,213.08,0.86,1.15,,
2482,1733,1069939,3876,immortal,1181,5798,339,5625,1121260,17.10,199.34,0.69,1.03,,
2483,1732,1090473,3883,immortal,1069,5899,364,5627,1110922,16.21,197.43,0.69,1.05,,
2484,1732,857014,3393,immortal,941,4579,282,4382,898840,16.24,205.12,0.77,1.04,,
2485,1731,862820,3151,immortal,809,4579,324,4631,896625,14.13,193.61,0.68,0.99,,
2486,1731,1007700,3845,immortal,1184,5549,322,5291,1063135,17.23,200.93,0.73,1.05,,
2487,1727,955131,3380,immortal,1028,4823,301,4921,914645,16.02,185.87,0.69,0.98,,
2488,1727,1167709,4417,immortal,1325,6042,368,6170,1117495,16.42,181.12,0.72,0.98,,
2489,1719,1119556,5210,immortal,1266,6523,364,5681,1209670,17.92,212.93,0.92,1.15,,
2490,1717,975366,3530,immortal,1221,4793,308,5136,914005,15.56,177.96,0.69,0.93,,
2491,1715,932565,3524,immortal,1161,5040,301,4863,950655,16.74,195.49,0.72,1.04,,
2492,1710,1119308,4694,immortal,1449,6481,351,5789,1202747,18.46,207.76,0.81,1.12,,
2493,1709,1374075,6846,immortal,1489,8274,430,6970,1551569,19.24,222.61,0.98,1.19,,
2494,1709,931979,3370,immortal,1027,5576,304,4763,1062184,18.34,223.01,0.71,1.17,,
2495,1709,957870,4241,immortal,1012,5562,334,5062,1046590,16.65,206.75,0.84,1.10,,
2496,1708,1102877,4565,immortal,1005,6064,346,5618,1156756,17.53,205.90,0.81,1.08,,
2497,1708,939876,3983,immortal,972,5697,324,4816,1082675,17.58,224.81,0.83,1.18,,
2498,1707,1062190,4333,immortal,1069,5818,330,5557,1097196,17.63,197.44,0.78,1.05,,
2499,1704,931747,3944,immortal,1022,5771,300,4732,1046742,19.24,221.20,0.83,1.22,,
2500,1704,1168305,4756,immortal,1323,6418,374,6144,1212873,17.16,197.41,0.77,1.04,,
2501,1696,936356,3454,immortal,1083,4849,321,4888,928560,15.11,189.97,0.71,0.99,,
2502,1696,1111881,4047,immortal,1279,5772,379,5959,1079671,15.23,181.18,0.68,0.97,,
2503,1695,1017790,4552,immortal,1153,5756,354,5275,1084539,16.26,205.60,0.86,1.09,,
2504,1694,1062289,4209,immortal,1105,5985,363,5611,1123018,16.49,200.15,0.75,1.07,,
2505,1692,1075932,5333,immortal,1207,6373,364,5603,1184814,17.51,211.46,0.95,1.14,,
2506,1688,902419,3536,immortal,790,5059,330,4703,940270,15.33,199.93,0.75,1.08,,
2507,1688,1076237,4726,immortal,1225,5865,342,5658,1102654,17.15,194.88,0.84,1.04,,
2508,1681,903420,3176,immortal,1081,4803,277,4648,915716,17.34,197.01,0.68,1.03,,
2509,1679,1069991,5971,immortal,1322,7464,357,5585,1337959,20.91,239.56,1.07,1.34,,
2510,1678,993910,4470,immortal,991,5722,318,5188,1076766,17.99,207.55,0.86,1.10,,
2511,1677,901717,3280,immortal,947,4679,278,4469,895740,16.83,200.43,0.73,1.05,,
2512,1674,1092567,3899,immortal,1389,5787,359,5834,1087966,16.12,186.49,0.67,0.99,,
2513,1670,920524,3241,immortal,1073,4756,298,4778,910419,15.96,190.54,0.68,1.00,,
2514,1669,1093342,3440,immortal,1231,4910,327,5424,926133,15.02,170.75,0.63,0.91,,
2515,1668,956098,4295,immortal,1119,5468,303,4883,1059059,18.05,216.89,0.88,1.12,,
2516,1666,1037500,4082,immortal,1066,5758,343,5431,1104073,16.79,203.29,0.75,1.06,,
2517,1665,1067027,4566,immortal,1307,6143,349,5641,1147916,17.60,203.50,0.81,1.09,,
2518,1661,1098466,4518,ascendant,1354,5909,353,5676,1109277,16.74,195.43,0.80,1.04,,
2519,1661,855748,3599,immortal,856,4795,304,4573,902308,15.77,197.31,0.79,1.05,,
2520,1660,999553,3687,immortal,1065,5037,327,5153,940603,15.40,182.54,0.72,0.98,,
2521,1655,927343,4499,immortal,1018,5956,321,4820,1102097,18.55,228.65,0.93,1.24,,
2522,1654,956156,3543,immortal,1085,5030,321,5073,915680,15.67,180.50,0.70,0.99,,
2523,1650,967631,3441,immortal,1295,5177,308,4963,946242,16.81,190.66,0.69,1.04,,
2524,1649,942909,3831,immortal,1020,4971,323,4978,931071,15.39,187.04,0.77,1.00,,
2525,1648,955225,4667,immortal,1032,6498,331,4880,1218137,19.63,249.62,0.96,1.33,,
2526,1646,1119928,4136,immortal,1160,5927,381,5723,1094270,15.56,191.21,0.72,1.04,,
2527,1645,897998,3251,immortal,887,4841,299,4498,889094,16.19,197.66,0.72,1.08,,
2528,1643,1242421,5163,immortal,1172,6956,401,6291,1301237,17.35,206.84,0.82,1.11,,
2529,1643,1038566,4226,immortal,1170,5737,349,5509,1062136,16.44,192.80,0.77,1.04,,
2530,1640,1108693,4881,immortal,1293,6087,351,5785,1130374,17.34,195.40,0.84,1.05,,
2531,1638,1165989,4616,immortal,1307,6215,363,6016,1151673,17.12,191.44,0.77,1.03,,
2532,1638,916521,3264,immortal,1135,4620,291,4724,896948,15.88,189.87,0.69,0.98,,
2533,1637,1299826,5890,immortal,1564,7107,416,6849,1367132,17.08,199.61,0.86,1.04,,
2534,1636,943910,3759,immortal,866,4906,332,4978,919690,14.78,184.75,0.76,0.99,,
2535,1634,1165578,5034,ascendant,1184,7189,380,6129,1308746,18.92,213.53,0.82,1.17,,
2536,1633,945837,3870,immortal,1182,5595,294,4921,1057107,19.03,214.82,0.79,1.14,,
2537,1633,1092303,5228,immortal,1398,6530,352,5582,1241905,18.55,222.48,0.94,1.17,,
2538,1625,998287,5229,immortal,1222,6609,327,5187,1219575,20.21,235.12,1.01,1.27,,
2539,1624,944164,3523,immortal,1078,4842,313,4850,920404,15.47,189.77,0.73,1.00,,
2540,1623,1091562,4357,immortal,1156,6003,345,5582,1149228,17.40,205.88,0.78,1.08,,
2541,1622,1195758,5325,immortal,1389,6767,378,6366,1278351,17.90,200.81,0.84,1.06,,
2542,1621,987318,3535,immortal,1018,4932,304,5110,936760,16.22,183.32,0.69,0.97,,
2543,1620,903111,4655,immortal,952,5651,337,4752,1066417,16.77,224.41,0.98,1.19,,
2544,1618,1129456,3452,immortal,1140,6110,359,5773,1154997,17.02,200.07,0.60,1.06,,
2545,1618,1036088,4438,immortal,1209,5944,366,5547,1087958,16.24,196.13,0.80,1.07,,
2546,1616,1058935,4551,immortal,1080,5970,362,5582,1119618,16.49,200.58,0.82,1.07,,
2547,1614,1021616,3545,immortal,1231,5003,334,5385,920865,14.98,171.01,0.66,0.93,,
2548,1611,1066071,3681,immortal,945,5706,330,5324,1055870,17.29,198.32,0.69,1.07,,
2549,1610,1084286,5012,immortal,1089,6381,344,5364,1203486,18.55,224.36,0.93,1.19,,
2550,1606,996701,4591,immortal,1211,6013,315,5064,1145348,19.09,226.17,0.91,1.19,,
2551,1604,966556,3421,immortal,1061,4957,316,5184,937906,15.69,180.92,0.66,0.96,,
2552,1598,1104107,4495,immortal,1143,6525,374,5843,1230364,17.45,210.57,0.77,1.12,,
2553,1596,1079535,4987,immortal,1311,6119,312,5648,1142360,19.61,202.26,0.88,1.08,,
2554,1582,970941,3588,immortal,1108,5599,324,4867,1055865,17.28,216.94,0.74,1.15,,
2555,1579,914565,3747,immortal,881,5147,282,4672,935502,18.25,200.24,0.80,1.10,,
2556,1578,1019024,4953,immortal,1258,6259,336,5382,1152968,18.63,214.23,0.92,1.16,,
2557,1576,966110,3839,immortal,1106,5121,306,4957,954862,16.74,192.63,0.77,1.03,,
2558,1574,1091611,4745,immortal,1213,7034,372,5649,1291506,18.91,228.63,0.84,1.25,,
2559,1570,865102,3654,immortal,977,4833,264,4514,898944,18.31,199.15,0.81,1.07,,
2560,1570,1047751,4611,immortal,1020,6327,358,5474,1178163,17.67,215.23,0.84,1.16,,
2561,1569,1085499,4272,immortal,1265,6048,337,5782,1148808,17.95,198.69,0.74,1.05,,
2562,1568,1088252,3907,immortal,1039,6052,360,5559,1151783,16.81,207.19,0.70,1.09,,
2563,1567,950739,3943,immortal,1123,5647,312,4895,1072540,18.10,219.11,0.81,1.15,,
2564,1565,953448,4406,immortal,1130,5740,302,5050,1078508,19.01,213.57,0.87,1.14,,
2565,1561,905129,3803,immortal,1235,5007,300,4810,932357,16.69,193.84,0.79,1.04,,
2566,1561,1258465,5145,immortal,1227,6575,421,6579,1232948,15.62,187.41,0.78,1.00,,
2567,1560,1136441,3891,immortal,1178,5720,384,6030,1080226,14.90,179.14,0.65,0.95,,
2568,1555,864511,4216,immortal,1106,5737,297,4468,1062820,19.32,237.87,0.94,1.28,,
2569,1555,982695,3511,immortal,1214,5196,297,5038,943526,17.49,187.28,0.70,1.03,,
2570,1549,966678,3372,immortal,1085,5715,315,5046,1049198,18.14,207.93,0.67,1.13,,
2571,1548,1030228,3964,immortal,1161,5951,339,5473,1098300,17.55,200.68,0.72,1.09,,
2572,1548,1200609,5681,immortal,1182,7470,393,6355,1362338,19.01,214.37,0.89,1.18,,
2573,1546,850763,3328,immortal,910,4906,258,4411,905420,19.02,205.26,0.75,1.11,,
2574,1544,970768,3185,immortal,1245,4878,303,4932,893360,16.10,181.14,0.65,0.99,,
2575,1540,1143749,4913,immortal,1103,5985,354,5836,1130587,16.91,193.73,0.84,1.03,,
2576,1537,985716,4708,immortal,1176,5765,344,5319,1072959,16.76,201.72,0.89,1.08,,
2577,1536,867625,3447,immortal,1021,4628,289,4499,893331,16.01,198.56,0.77,1.03,,
2578,1535,1359610,4837,ascendant,1513,6953,428,7317,1261778,16.25,172.44,0.66,0.95,,
2579,1535,855031,3819,immortal,765,5126,284,4423,954965,18.05,215.91,0.86,1.16,,
2580,1534,956607,3820,immortal,1126,5209,295,4826,950261,17.66,196.90,0.79,1.08,,
2581,1533,1016266,4112,immortal,1211,5538,317,5139,1042781,17.47,202.92,0.80,1.08,,
2582,1529,856902,3497,immortal,1041,4820,269,4451,930445,17.92,209.04,0.79,1.08,,
2583,1527,912876,3661,immortal,1121,4999,298,4888,929235,16.78,190.11,0.75,1.02,,
2584,1526,1257446,5324,immortal,1307,7223,420,6725,1299237,17.20,193.20,0.79,1.07,,
2585,1524,1009534,3808,immortal,1224,5933,344,5209,1100697,17.25,211.31,0.73,1.14,,
2586,1524,1390460,4263,immortal,950,9469,526,6929,1675662,18.00,241.83,0.62,1.37,,
2587,1521,1120091,6510,immortal,1381,7565,368,5724,1381201,20.56,241.30,1.14,1.32,,
2588,1520,985769,3582,immortal,1237,6192,311,5177,1074297,19.91,207.51,0.69,1.20,,
2589,1509,966210,4010,immortal,1074,5172,309,4842,941584,16.74,194.46,0.83,1.07,,
2590,1507,940196,3640,immortal,1103,4934,274,4820,931957,18.01,193.35,0.76,1.02,,
2591,1506,932296,4358,immortal,1098,5664,309,4743,1053860,18.33,222.19,0.92,1.19,,
2592,1504,1066323,3972,immortal,1239,5823,321,5465,1058648,18.14,193.71,0.73,1.07,,
2593,1504,1408339,8118,immortal,1431,9056,498,7455,1657756,18.18,222.37,1.09,1.21,,
2594,1503,925515,3164,immortal,1038,4781,297,4873,922002,16.10,189.21,0.65,0.98,,
2595,1501,1128733,4309,immortal,1199,6016,368,5893,1109781,16.35,188.32,0.73,1.02,,
2596,1500,912326,3733,immortal,1028,5037,275,4802,931556,18.32,193.99,0.78,1.05,,
2597,1500,1028695,5177,immortal,1038,6216,356,5379,1191976,17.46,221.60,0.96,1.16,,
2598,1499,1003884,4170,immortal,1184,6057,331,5095,1146715,18.30,225.07,0.82,1.19,,
2599,1497,986638,4908,immortal,976,5876,313,5097,1096548,18.77,215.14,0.96,1.15,,
2600,1496,1331669,5747,immortal,1704,6979,422,7061,1301207,16.54,184.28,0.81,0.99,,
2601,1491,1046644,4168,immortal,971,5850,338,5112,1082846,17.31,211.82,0.82,1.14,,
2602,1486,1008816,4276,immortal,1045,5593,334,5296,1047013,16.75,197.70,0.81,1.06,,
2603,1485,956275,3687,immortal,1096,4999,323,5080,946002,15.48,186.22,0.73,0.98,,
2604,1481,925878,4101,immortal,1034,5160,271,4785,935949,19.04,195.60,0.86,1.08,,
2605,1481,932295,4376,immortal,1057,5695,311,4879,1045414,18.31,214.27,0.90,1.17,,
2606,1480,917236,3213,immortal,848,4928,289,4761,923459,17.05,193.96,0.67,1.04,,
2607,1479,1152790,5585,immortal,1272,7020,376,6125,1334512,18.67,217.88,0.91,1.15,,
2608,1475,1225804,4812,immortal,1286,6555,414,6439,1209774,15.83,187.88,0.75,1.02,,
2609,1469,927238,3881,immortal,1028,4613,293,4550,884445,15.74,194.38,0.85,1.01,,
2610,1462,904296,3195,immortal,1050,4835,296,4790,911602,16.33,190.31,0.67,1.01,,
2611,1461,948415,4177,immortal,909,5978,326,4927,1106611,18.34,224.60,0.85,1.21,,
2612,1459,924458,4056,immortal,1025,4935,306,4814,920997,16.13,191.32,0.84,1.03,,
2613,1459,938699,3531,immortal,1131,5023,286,4914,905911,17.56,184.35,0.72,1.02,,
2614,1458,1137719,5225,immortal,1505,6936,354,5978,1307179,19.59,218.66,0.87,1.16,,
2615,1454,927757,4045,immortal,1120,5022,308,4954,912298,16.31,184.15,0.82,1.01,,
2616,1452,915943,3507,immortal,1065,4647,318,4863,877997,14.61,180.55,0.72,0.96,,
2617,1450,1045848,3862,immortal,1147,5907,350,5524,1055517,16.88,191.08,0.70,1.07,,
2618,1444,856298,3184,immortal,922,4891,303,4428,925172,16.14,208.94,0.72,1.10,,
2619,1442,1101380,6360,immortal,1008,7221,389,5772,1335842,18.56,231.43,1.10,1.25,,
2620,1442,1003110,4217,ascendant,919,5702,322,5306,1071151,17.71,201.88,0.79,1.07,,
2621,1434,1137407,4882,immortal,1134,6713,386,5970,1262789,17.39,211.52,0.82,1.12,,
2622,1429,1075011,4600,immortal,1239,5989,350,5597,1101145,17.11,196.74,0.82,1.07,,
2623,1429,1001714,4576,immortal,1088,6256,325,5163,1143549,19.25,221.49,0.89,1.21,,
2624,1426,922137,4360,immortal,953,5818,312,4876,1068762,18.65,219.19,0.89,1.19,,
2625,1424,1033290,5259,immortal,1086,6622,352,5428,1219308,18.81,224.63,0.97,1.22,,
2626,1422,849739,3605,immortal,835,4855,297,4397,910303,16.35,207.03,0.82,1.10,,
2627,1420,979204,4418,immortal,1195,5777,318,5049,1086802,18.17,215.25,0.88,1.14,,
2628,1417,999931,4036,immortal,1114,6110,319,5041,1144470,19.15,227.03,0.80,1.21,,
2629,1411,974133,3877,immortal,1187,5613,314,5148,1052169,17.88,204.38,0.75,1.09,,
2630,1407,971164,4543,immortal,1166,6360,318,4977,1182159,20.00,237.52,0.91,1.28,,
2631,1406,926281,3327,immortal,1093,4813,305,4887,897455,15.78,183.64,0.68,0.98,,
2632,1403,985286,4777,immortal,1106,6251,355,5291,1155931,17.61,218.47,0.90,1.18,,
2633,1400,1050565,3970,immortal,1282,5681,314,5496,1055428,18.09,192.04,0.72,1.03,,
2634,1398,1056313,4450,immortal,1255,5757,343,5588,1086637,16.78,194.46,0.80,1.03,,
2635,1397,1061880,3659,immortal,981,5978,361,5623,1099839,16.56,195.60,0.65,1.06,,
2636,1397,921894,3758,immortal,956,4937,307,4730,900548,16.08,190.39,0.79,1.04,,
2637,1395,1063762,4561,immortal,1004,6793,333,5441,1269703,20.40,233.36,0.84,1.25,,
2638,1394,978655,4319,immortal,982,5963,318,5031,1108249,18.75,220.28,0.86,1.19,,
2639,1393,1212915,5028,immortal,1501,6865,377,6285,1249466,18.21,198.80,0.80,1.09,,
2640,1391,938043,3758,immortal,1126,4841,291,4741,947389,16.64,199.83,0.79,1.02,,
2641,1388,864208,3573,immortal,1052,4741,279,4567,899974,16.99,197.06,0.78,1.04,,
2642,1386,1338279,5879,immortal,1553,6724,418,7063,1247248,16.09,176.59,0.83,0.95,,
2643,1379,899661,3155,immortal,1014,4757,271,4691,927324,17.55,197.68,0.67,1.01,,
2644,1376,950143,4121,immortal,1134,5832,315,4988,1099301,18.51,220.39,0.83,1.17,,
2645,1376,940581,4181,immortal,976,5719,306,4889,1063392,18.69,217.51,0.86,1.17,,
2646,1373,949788,3747,immortal,1201,5192,314,4927,952217,16.54,193.27,0.76,1.05,,
2647,1370,1055412,4423,immortal,1077,6101,350,5591,1146987,17.43,205.15,0.79,1.09,,
2648,1369,910006,3363,immortal,924,4970,278,4725,909056,17.88,192.39,0.71,1.05,,
2649,1367,957425,3874,immortal,1105,5732,337,5104,1071656,17.01,209.96,0.76,1.12,,
2650,1365,865418,3699,immortal,891,4829,293,4389,906099,16.48,206.45,0.84,1.10,,
2651,1363,1024153,4180,ascendant,1136,6062,328,5391,1136387,18.48,210.79,0.78,1.12,,
2652,1355,919783,4612,immortal,1083,5583,303,4968,1048613,18.43,211.07,0.93,1.12,,
2653,1352,995723,5457,immortal,988,6502,339,5326,1254299,19.18,235.50,1.02,1.22,,
2654,1340,1227710,5120,immortal,1454,6834,387,6516,1280597,17.66,196.53,0.79,1.05,,
2655,1335,990311,3759,immortal,991,5572,325,5141,1039582,17.14,202.21,0.73,1.08,,
2656,1332,1062482,5451,immortal,1050,6236,347,5639,1147794,17.97,203.55,0.97,1.11,,
2657,1331,1051313,5031,immortal,1108,6403,353,5415,1230142,18.14,227.17,0.93,1.18,,
2658,1331,1277874,6315,immortal,1157,9064,434,6461,1651308,20.88,255.58,0.98,1.40,,
2659,1330,898137,3471,immortal,891,4955,308,4644,942410,16.09,202.93,0.75,1.07,,
2660,1328,1035415,3869,immortal,1271,5834,323,5381,1073662,18.06,199.53,0.72,1.08,,
2661,1328,911082,3332,immortal,1045,4679,303,4646,879948,15.44,189.40,0.72,1.01,,
2662,1321,990442,3349,immortal,1328,4915,302,5243,906357,16.27,172.87,0.64,0.94,,
2663,1317,900270,3709,immortal,954,5127,298,4883,947693,17.20,194.08,0.76,1.05,,
2664,1313,856404,3719,immortal,940,4905,281,4454,908994,17.46,204.08,0.83,1.10,,
2665,1311,926320,3887,immortal,940,5220,325,4815,947612,16.06,196.80,0.81,1.08,,
2666,1311,1258769,4626,immortal,1391,7130,393,6606,1322648,18.14,200.22,0.70,1.08,,
2667,1311,1172353,5735,immortal,1293,7072,381,6216,1303692,18.56,209.73,0.92,1.14,,
2668,1309,1080886,4399,immortal,1167,6348,347,5681,1133234,18.29,199.48,0.77,1.12,,
2669,1304,1139822,7185,immortal,1300,8441,402,5930,1556936,21.00,262.55,1.21,1.42,,
2670,1291,916688,3885,immortal,1128,4843,271,4732,897198,17.87,189.60,0.82,1.02,,
2671,1286,856644,3624,immortal,793,4983,282,4245,955888,17.67,225.18,0.85,1.17,,
2672,1278,1129744,4944,immortal,1215,6379,337,5690,1181245,18.93,207.60,0.87,1.12,,
2673,1276,999614,3832,immortal,1068,5080,305,4963,957683,16.66,192.96,0.77,1.02,,
2674,1275,963096,3938,immortal,1039,5834,323,4959,1094749,18.06,220.76,0.79,1.18,,
2675,1271,851587,3425,immortal,835,4750,281,4446,880269,16.90,197.99,0.77,1.07,,
2676,1267,904975,3593,immortal,1123,4939,289,4608,901049,17.09,195.54,0.78,1.07,,
2677,1264,1108563,5236,immortal,1091,5871,355,5867,1122995,16.54,191.41,0.89,1.00,,
2678,1263,929840,4359,immortal,956,5655,320,4986,1046706,17.67,209.93,0.87,1.13,,
2679,1245,915338,3332,immortal,1069,4954,303,4873,956588,16.35,196.30,0.68,1.02,,
2680,1242,945318,4076,immortal,1046,5435,330,4987,1039369,16.47,208.42,0.82,1.09,,
2681,1240,858627,3311,immortal,1041,5013,286,4533,918770,17.53,202.68,0.73,1.11,,
2682,1240,1017519,4357,immortal,915,5664,316,5189,1044432,17.92,201.28,0.84,1.09,,
2683,1236,944264,4417,immortal,902,5729,297,4809,1089188,19.29,226.49,0.92,1.19,,
2684,1208,902339,4007,immortal,1174,5025,306,4772,944468,16.42,197.92,0.84,1.05,,
2685,1205,996812,5992,immortal,959,6469,344,5240,1182783,18.81,225.72,1.14,1.23,,
2686,1204,901891,3742,immortal,1095,4916,292,4773,918338,16.84,192.40,0.78,1.03,,
2687,1197,936363,3369,immortal,941,4865,293,4848,933758,16.60,192.61,0.69,1.00,,
